,asset,sim_name,scen_id,std_unit,w_sharp,sharp_ratio_3m,sharp_ratio_6m,sharp_ratio_1y,sharp_ratio_2y,sharp_ratio_3y,tot_pnl_3m,tot_pnl_6m,tot_pnl_1y,tot_pnl_2y,tot_pnl_3y,tot_cost_3m,tot_cost_6m,tot_cost_1y,tot_cost_2y,tot_cost_3y,par_name0,par_value0,par_name1,par_value1,par_name2,par_value2,par_name3,par_value3,par_name4,par_value4,freq,channels,ma_chan,price_mode,lookbacks,ratios,trend_factor,lot_size,min_rng,vol_ratio,volumes
1149,SM,DTvec_pct45_180214,85,486.143,2.066284,3.26435,2.34992,1.89393,2.09682,,1234.0,1682.0,2900.0,4546.0,,144.0,288.0,588.0,784.0,,param,"[0.2, 4, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1150,SM,DTvec_dchan_180214,123,494.2225,2.039428,2.50086,1.91948,2.0347,2.10413,,976.0,1402.0,3180.0,4672.0,,188.0,352.0,708.0,968.0,,param,"[0.25, 2, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1151,SM,DTvec_dchan_180214,66,459.033,2.032138,4.86703,2.17293,1.89721,2.09667,,1298.0,1444.0,2754.0,4406.0,,140.0,312.0,676.0,888.0,,param,"[0.6, 1, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,1,0.6,0.5,5,0.0035,"[0.0, 1.0]",[1]
1152,SM,DTvec_pct45_180214,61,486.545,2.028036,2.53917,1.91658,2.12859,1.98321,,1004.0,1396.0,3262.0,4324.0,,192.0,352.0,700.0,960.0,,param,"[0.25, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1153,SM,DTvec_pct45_180214,28,506.905,2.02196,5.5319,3.18276,1.90905,1.55447,,1932.0,2362.0,3048.0,3416.0,,160.0,344.0,780.0,1072.0,,param,"[0.5, 1, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,1,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
1154,SM,DTvec_dchan_180214,10,455.003,2.00308,4.30312,2.019,1.94321,2.05499,,1170.0,1308.0,2796.0,4354.0,,124.0,272.0,588.0,792.0,,param,"[0.6, 0, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,0,0.6,0.5,5,0.0035,"[0.0, 1.0]",[1]
1155,SM,DTvec_pct45_180214,65,487.6025,1.990494,3.51115,2.35709,1.97682,1.82087,,1272.0,1674.0,3036.0,3978.0,,160.0,304.0,612.0,848.0,,param,"[0.3, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1156,SM,DTvec_dchan_180214,131,490.607,1.989306,3.42463,2.31379,1.86922,1.94715,,1226.0,1652.0,2900.0,4312.0,,156.0,304.0,620.0,856.0,,param,"[0.3, 2, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1157,SM,DTvec_dchan_180214,170,511.24,1.98319,2.96599,1.93967,1.98306,2.00508,,1154.0,1434.0,3206.0,4526.0,,172.0,368.0,732.0,1024.0,,param,"[0.2, 4, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
1158,SM,DTvec_dchan_180214,122,513.845,1.963814,3.21729,1.91817,2.03947,1.91098,,1298.0,1444.0,3314.0,4304.0,,204.0,440.0,908.0,1256.0,,param,"[0.25, 2, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1159,SM,DTvec_pct45_180214,60,509.47,1.95967,3.33327,2.02437,2.11007,1.77692,,1346.0,1534.0,3386.0,3932.0,,208.0,440.0,900.0,1248.0,,param,"[0.25, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1160,SM,DTvec_dchan_180214,59,474.342,1.956466,4.42993,2.27451,1.87332,1.88059,,1264.0,1474.0,2810.0,4030.0,,132.0,288.0,628.0,840.0,,param,"[0.5, 1, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,1,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
1161,SM,DTvec_pct45_180214,92,487.874,1.93463,3.38794,2.27627,1.80261,1.89583,,1208.0,1642.0,2770.0,4104.0,,120.0,240.0,492.0,712.0,,param,"[0.3, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1162,SM,DTvec_dchan_180214,130,494.7755,1.909468,2.80963,1.7799,1.91611,1.96761,,1084.0,1314.0,2998.0,4334.0,,188.0,376.0,804.0,1088.0,,param,"[0.3, 2, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
1163,SF,DTasym_180214,73,665.275,2.359512,2.4719,3.70838,2.60265,1.44194,,1934.0,4936.0,5410.0,3804.0,,116.0,196.0,468.0,688.0,,param,"[0.4, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1164,SF,DTasym_180214,72,679.54,2.34965,1.94366,3.28217,2.7496,1.48344,,1546.0,4408.0,5838.0,4006.0,,180.0,292.0,564.0,920.0,,param,"[0.4, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1165,SF,DTasym_180214,76,666.385,2.275846,2.13787,3.26433,2.54836,1.50909,,1610.0,4276.0,5306.0,3982.0,,132.0,228.0,500.0,792.0,,param,"[0.45, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.45,0.5,5,0.0035,"[1.0, 0.0]",[1]
1166,SF,DTvec_180214,79,605.42,2.082906,0.715882,2.72991,2.21713,1.62518,,446.0,3176.0,4194.0,3848.0,,92.0,164.0,340.0,464.0,,param,"[1.1, 1, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,1,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1167,SF,DTasym_180214,53,666.345,2.04582,1.79804,2.71522,2.32564,1.4313,,1342.0,3632.0,4842.0,3752.0,,84.0,148.0,244.0,352.0,,param,"[1.1, 1, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,1,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1168,SF,DTasym_180214,55,673.755,2.038538,1.89575,2.84135,2.22027,1.4554,,1418.0,3796.0,4674.0,3828.0,,84.0,148.0,260.0,352.0,,param,"[1.1, 1, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,1,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1169,SF,DTasym_180214,88,689.69,2.030082,2.27215,3.06967,2.02789,1.51248,,1742.0,4096.0,4370.0,4010.0,,180.0,324.0,676.0,984.0,,param,"[0.25, 4, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,4,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
1170,SF,DTasym_180214,75,671.52,2.012072,2.26271,3.36646,2.1819,1.16505,,1762.0,4472.0,4578.0,3076.0,,132.0,244.0,548.0,800.0,,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1171,SF,DTasym_180214,78,678.86,2.00016,1.9052,3.0007,2.17905,1.321,,1426.0,3960.0,4622.0,3530.0,,148.0,260.0,564.0,888.0,,param,"[0.45, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.45,0.5,5,0.0035,"[1.0, 0.0]",[1]
1172,SF,DTasym_180214,77,637.59,1.9887,2.02827,2.94858,2.24982,1.24764,,1510.0,3800.0,4482.0,3180.0,,116.0,196.0,388.0,560.0,,param,"[0.45, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.45,0.5,5,0.0035,"[1.0, 0.0]",[1]
1173,SF,DTasym_180214,17,637.8,1.955926,1.83,2.79895,1.92593,1.56441,,1334.0,3576.0,3838.0,3884.0,,84.0,148.0,276.0,368.0,,param,"[0.9, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1174,SF,DTvec_180214,73,607.595,1.953372,0.739816,2.94194,2.04273,1.36973,,474.0,3440.0,3878.0,3276.0,,108.0,180.0,404.0,560.0,,param,"[1.0, 1, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,1,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1175,SF,DTasym_180214,21,630.395,1.941846,0.949732,2.52251,2.12522,1.46814,,702.0,3160.0,4186.0,3620.0,,84.0,132.0,228.0,320.0,,param,"[1.0, 0, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,0,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1176,SF,DTasym_180214,80,647.095,1.931972,1.91485,2.94114,2.15149,1.20787,,1470.0,3840.0,4350.0,3094.0,,100.0,180.0,388.0,632.0,,param,"[0.5, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1177,SF,DTasym_180214,74,689.715,1.908508,1.62962,2.79406,2.3248,1.04944,,1302.0,3820.0,5010.0,2894.0,,196.0,340.0,644.0,1080.0,,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
1178,SF,DTasym_180214,81,653.345,1.886392,1.42898,2.48288,2.1407,1.33384,,1094.0,3272.0,4370.0,3440.0,,100.0,180.0,340.0,464.0,,param,"[0.5, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1179,SF,DTasym_180214,16,632.68,1.860162,1.5796,2.78601,2.02043,1.23697,,1150.0,3548.0,3994.0,3102.0,,100.0,164.0,292.0,440.0,,param,"[0.9, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1180,SF,DTvec_180214,78,599.34,1.857476,0.366237,2.66488,2.06447,1.24678,,222.0,3060.0,3866.0,2970.0,,124.0,196.0,404.0,600.0,,param,"[1.1, 1, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,1,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1181,SF,DTasym_180214,24,627.69,1.852668,1.13169,2.6519,1.92635,1.37937,,834.0,3320.0,3778.0,3386.0,,84.0,132.0,244.0,344.0,,param,"[1.1, 0, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,0,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1182,SF,DTvec_180214,163,659.695,1.849284,1.82613,3.08504,1.86006,1.22063,,1458.0,4040.0,3834.0,3104.0,,84.0,132.0,308.0,416.0,,param,"[0.5, 4, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1183,SF,DT3sp_180214,30,661.365,3.245906,4.72313,5.08739,3.48717,2.0839,,3654.0,6640.0,7206.0,5494.0,,124.0,196.0,436.0,664.0,,param,"[1.0, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1184,SF,DT3sp_180214,19,669.235,3.047632,4.39054,4.61064,3.4098,1.90396,,3462.0,6128.0,7130.0,5066.0,,140.0,244.0,484.0,720.0,,param,"[0.8, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1185,SF,DT4sp_180214,73,638.925,2.912798,2.72183,3.95951,3.10671,2.19553,,2090.0,5012.0,6202.0,5486.0,,84.0,132.0,260.0,368.0,,param,"[0.8, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1186,SF,DT3sp_180214,31,596.235,2.833716,1.41752,3.68922,2.82242,2.41726,,874.0,4180.0,5258.0,5546.0,,92.0,148.0,308.0,400.0,,param,"[1.0, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
1187,SF,DT4sp_180214,67,642.815,2.825832,3.31442,3.88008,3.08592,2.03862,,2538.0,4900.0,6198.0,5158.0,,84.0,164.0,340.0,528.0,,param,"[0.7, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1188,SF,DT4sp_180214,110,642.675,2.824178,2.5128,3.96501,3.03281,2.04513,,1934.0,5044.0,6090.0,5310.0,,52.0,68.0,196.0,376.0,,param,"[0.5, 8, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,8,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1189,SF,DT3sp_180214,24,667.34,2.803286,4.38908,4.43823,3.12022,1.66888,,3398.0,5876.0,6506.0,4430.0,,156.0,276.0,532.0,840.0,,param,"[0.9, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1190,SF,DT3sp_180214,20,663.99,2.80257,2.479,3.73431,3.0762,2.06307,,1934.0,4948.0,6382.0,5390.0,,164.0,228.0,404.0,600.0,,param,"[0.8, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1191,SF,DT3sp_180214,25,598.325,2.793274,2.90367,4.19237,3.07359,1.81341,,1858.0,4848.0,5746.0,4306.0,,92.0,164.0,372.0,560.0,,param,"[0.9, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1192,SF,DT3sp_180214,36,592.925,2.76032,1.15776,3.7154,2.88567,2.15743,,710.0,4196.0,5346.0,5030.0,,84.0,132.0,308.0,440.0,,param,"[1.1, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1193,SF,DT4sp_180214,111,647.295,2.569614,2.21974,3.53489,2.59978,2.05681,,1694.0,4520.0,5258.0,5150.0,,52.0,68.0,164.0,240.0,,param,"[0.5, 8, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,8,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1194,SF,DT4sp_180214,57,652.59,2.56955,2.33669,3.40867,3.06716,1.65238,,1818.0,4412.0,6254.0,4346.0,,132.0,196.0,340.0,576.0,,param,"[0.5, 4, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,4,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
1195,SF,DT3sp_180214,79,633.895,2.563894,1.82157,3.17777,2.61637,2.20448,,1390.0,4024.0,5182.0,5398.0,,84.0,116.0,228.0,304.0,,param,"[0.8, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1196,SF,DT3sp_180214,27,662.085,2.482306,3.08676,3.71151,2.62292,1.72709,,2326.0,4876.0,5426.0,4486.0,,84.0,132.0,260.0,384.0,,param,"[0.9, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1197,SF,DT3sp_180214,38,663.36,2.478172,2.87058,3.43352,2.61981,1.85886,,2174.0,4584.0,5430.0,4806.0,,84.0,132.0,212.0,312.0,,param,"[1.1, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,1.1,0.5,5,0.0035,"[1.0, 0.0]",[1]
1198,SF,DT4sp_180214,72,660.38,2.425188,2.92632,3.19654,2.71305,1.75165,,2310.0,4240.0,5598.0,4526.0,,116.0,212.0,372.0,616.0,,param,"[0.8, 4, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1199,SF,DT3sp_180214,42,599.185,2.423036,1.10645,3.60394,2.39403,1.86159,,678.0,4092.0,4482.0,4334.0,,84.0,132.0,308.0,424.0,,param,"[1.2, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,1.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
1200,SF,DT3sp_180214,26,664.165,2.417838,3.13577,3.86341,2.62049,1.4924,,2394.0,5060.0,5438.0,3930.0,,116.0,180.0,340.0,504.0,,param,"[0.9, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.9,0.5,5,0.0035,"[1.0, 0.0]",[1]
1201,SF,DT3sp_180214,14,660.15,2.412986,3.52084,3.22543,2.74501,1.67474,,2618.0,4264.0,5662.0,4406.0,,196.0,324.0,548.0,856.0,,param,"[0.7, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
1202,SF,DT3sp_180214,21,665.34,2.412568,3.1025,3.94376,2.62741,1.43213,,2378.0,5156.0,5462.0,3790.0,,100.0,148.0,324.0,480.0,,param,"[0.8, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.8,0.5,5,0.0035,"[1.0, 0.0]",[1]
1203,SF,DTvec_dchan_180214,107,455.5915,2.786142,0.767756,3.71367,2.84089,2.26763,,264.0,3124.0,4044.0,4080.0,,64.0,108.0,220.0,296.0,,param,"[1.1, 1, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1204,SF,DTvec_dchan_180214,99,458.872,2.588926,0.758144,3.81713,2.58344,1.98031,,278.0,3256.0,3704.0,3612.0,,72.0,116.0,260.0,352.0,,param,"[1.0, 1, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,1,1.0,0.5,5,0.0035,"[0.0, 1.0]",[1]
1205,SF,DTvec_dchan_180214,106,452.3655,2.57858,0.596734,3.72756,2.79889,1.78378,,198.0,3112.0,3956.0,3276.0,,80.0,124.0,252.0,384.0,,param,"[1.1, 1, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1206,SF,DTvec_dchan_180214,178,537.18,2.384344,2.06481,3.34904,2.50354,1.7828,,1160.0,3538.0,4202.0,3730.0,,124.0,232.0,532.0,792.0,,param,"[0.25, 4, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,4,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1207,SF,DTvec_pct10_180214,53,426.4035,2.37497,0.0680118,2.86117,2.57437,1.93247,,22.0,2236.0,3416.0,3210.0,,64.0,108.0,204.0,280.0,,param,"[1.1, 1, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1208,SF,DTvec_dchan_180214,35,456.7805,2.349174,0.811656,3.67021,2.33042,1.70741,,280.0,3134.0,3326.0,3086.0,,64.0,108.0,260.0,352.0,,param,"[0.9, 0, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,0,0.9,0.5,5,0.0035,"[0.0, 1.0]",[1]
1209,SF,DTvec_dchan_180214,105,472.5925,2.318978,0.870995,3.05783,2.32017,1.94836,,332.0,2714.0,3426.0,3606.0,,80.0,140.0,268.0,352.0,,param,"[1.1, 1, 0.5, 0.0]",chan,3,mode,TP,,0,,0,1,3,0,TP,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1210,SF,DTvec_dchan_180214,219,512.54,2.318094,1.36357,3.54977,2.2767,1.74365,,680.0,3488.0,3646.0,3506.0,,52.0,84.0,204.0,272.0,,param,"[0.5, 4, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,4,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
1211,SF,DTvec_dchan_180214,97,468.525,2.31713,0.953818,3.28079,2.30342,1.84901,,366.0,2890.0,3372.0,3424.0,,88.0,148.0,300.0,400.0,,param,"[1.0, 1, 0.5, 0.0]",chan,3,mode,TP,,0,,0,1,3,0,TP,1,1.0,0.5,5,0.0035,"[0.0, 1.0]",[1]
1212,SF,DTvec_dchan_180214,43,461.1295,2.278586,0.35615,3.28149,2.22237,1.83335,,122.0,2854.0,3202.0,3310.0,,64.0,108.0,236.0,304.0,,param,"[1.0, 0, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,0,1.0,0.5,5,0.0035,"[0.0, 1.0]",[1]
1213,SF,DTvec_pct45_180214,53,451.096,2.25068,1.03663,3.25814,2.36506,1.63257,,384.0,2690.0,3320.0,2902.0,,64.0,108.0,228.0,312.0,,param,"[1.1, 1, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1214,SF,DTvec_dchan_180214,211,506.86,2.250144,1.10909,3.19122,2.24791,1.78184,,552.0,3126.0,3560.0,3542.0,,68.0,124.0,244.0,328.0,,param,"[0.45, 4, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,4,0.45,0.5,5,0.0035,"[0.0, 1.0]",[1]
1215,SF,DTvec_dchan_180214,51,467.507,2.247068,-0.224523,2.86128,2.25915,1.92788,,-78.0,2532.0,3300.0,3516.0,,64.0,108.0,196.0,256.0,,param,"[1.1, 0, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,0,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1216,SF,DTvec_dchan_180214,179,447.0775,2.224472,-0.401137,3.43282,2.35379,1.49098,,-128.0,2822.0,3288.0,2700.0,,116.0,180.0,436.0,616.0,,param,"[0.25, 4, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,4,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
1217,SF,DTvec_dchan_180214,109,423.937,2.222586,-0.227868,2.77523,2.52606,1.64279,,-72.0,2166.0,3346.0,2766.0,,64.0,108.0,204.0,280.0,,param,"[1.1, 1, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1218,SF,DTvec_pct45_180214,52,425.905,2.213582,0.824614,3.42499,2.38875,1.43271,,236.0,2610.0,3166.0,2504.0,,88.0,132.0,268.0,400.0,,param,"[1.1, 1, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1219,SF,DTvec_dchan_180214,74,447.9285,2.202928,1.11408,2.91346,2.51365,1.53694,,370.0,2520.0,3518.0,2782.0,,132.0,252.0,500.0,760.0,,param,"[0.7, 1, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,1,0.7,0.5,5,0.0035,"[0.0, 1.0]",[1]
1220,SF,DTvec_dchan_180214,91,468.0595,2.197394,1.07024,3.43643,2.32759,1.44768,,388.0,3062.0,3404.0,2714.0,,72.0,124.0,292.0,424.0,,param,"[0.9, 1, 0.5, 0.0]",chan,5,mode,TP,,0,,0,1,5,0,TP,1,0.9,0.5,5,0.0035,"[0.0, 1.0]",[1]
1221,SF,DTvec_dchan_180214,104,470.4965,2.195584,0.741974,3.1178,2.36724,1.56282,,276.0,2744.0,3480.0,2950.0,,96.0,156.0,300.0,440.0,,param,"[1.1, 1, 0.5, 0.0]",chan,3,mode,HL,,0,,0,1,3,0,HL,1,1.1,0.5,5,0.0035,"[0.0, 1.0]",[1]
1222,SF,DTvec_dchan_180214,42,456.338,2.172786,0.707775,3.67937,2.36494,1.22734,,248.0,3144.0,3372.0,2302.0,,72.0,116.0,276.0,440.0,,param,"[1.0, 0, 0.5, 0.0]",chan,5,mode,HL,,0,,0,1,5,0,HL,0,1.0,0.5,5,0.0035,"[0.0, 1.0]",[1]
1223,IF,DTasym_180214,90,9162.42,1.6244848,3.74847,2.6013,1.81982,0.940742,1.45424,708.4,758.0,878.8,2119.8,6029.2,6.2,12.2,29.4,70.6,100.8,param,"[0.25, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.25,0.5,300,0.0035,"[1.0, 0.0]",[1]
1224,IF,DTasym_180214,86,9137.85,1.529326,2.78779,2.27129,1.61209,1.07558,1.44553,534.0,654.0,776.4,2422.2,5790.0,11.0,17.0,37.4,84.2,127.2,param,"[0.2, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.2,0.5,300,0.0035,"[1.0, 0.0]",[1]
1225,IF,DTasym_180214,60,9559.71,1.517964,3.8078,2.3264,1.45283,1.17888,1.62975,758.8,712.4,732.0,2655.8,6472.4,9.8,18.2,40.2,92.2,149.2,param,"[0.25, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.25,0.5,300,0.0035,"[1.0, 0.0]",[1]
1226,IF,DTasym_180214,46,9808.41,1.445154,4.58548,2.49533,1.21172,1.1535,1.22296,902.4,776.4,626.4,2619.4,5121.6,3.0,7.4,19.8,45.0,66.4,param,"[0.9, 1, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,1,0.9,0.5,300,0.0035,"[1.0, 0.0]",[1]
1227,IF,DTasym_180214,28,9515.37,1.413198,3.39528,2.09211,1.34235,1.14459,1.3201,678.0,642.4,673.2,2567.8,5342.8,9.0,16.6,36.2,83.8,133.2,param,"[0.5, 1, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,1,0.5,0.5,300,0.0035,"[1.0, 0.0]",[1]
1228,IF,DTasym_180214,38,10020.63,1.410504,3.03326,1.96672,1.2936,1.2493,1.43892,663.6,642.8,683.2,2829.4,5762.4,6.6,12.6,29.8,64.6,96.4,param,"[0.7, 1, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,1,0.7,0.5,300,0.0035,"[1.0, 0.0]",[1]
1229,IF,DTasym_180214,62,9549.24,1.404352,3.32891,2.15748,1.26845,1.16369,1.64923,668.8,658.4,638.4,2613.0,6562.8,10.6,19.0,42.6,95.8,154.8,param,"[0.25, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.25,0.5,300,0.0035,"[1.0, 0.0]",[1]
